#        Em_x_FC[n.u.]          Em_y_FC[n.u.]          Em_z_FC[n.u.]          En_x_FC[n.u.]          En_y_FC[n.u.]          En_z_FC[n.u.]
 5.742569488352423e-01  6.803303114308924e-01  4.553895300320189e-01  4.032268148398903e-01 -2.222505826611954e-01 -8.877008585671391e-01
-5.081406791997921e-01  2.299336249016937e-01 -8.300142036627693e-01 -2.703761220128126e-01 -2.945787442213856e-01 -9.165806653526268e-01
-3.512776767685107e-01  8.595209615817602e-01 -3.712515459977023e-01 -7.822702114407339e-02  3.766743015564878e-02  9.962237187842869e-01
-5.223689659459961e-01 -3.706625609440431e-01  7.679452645409791e-01 -2.525785167289042e-01  4.673093066169263e-01  8.472461890361233e-01
 1.026466469522187e-01 -1.049820482626241e-01 -9.891624919152822e-01  2.369884504155100e-01 -4.875301411173522e-01  8.403278145293954e-01
 8.933354543235945e-01 -1.644208753330207e-01 -4.182314452586990e-01 -5.494120801875159e-01  6.851028283801776e-02 -8.327380784433250e-01
-9.893167489694982e-01 -1.457642626502510e-01 -2.269348464123504e-03 -6.010484703627265e-01  3.197578886244054e-01 -7.324586192660231e-01
 3.890152629507411e-04  4.613774363226066e-05  9.999999232692139e-01 -3.569905840842646e-01 -2.854017023505461e-01  8.894400436064175e-01
-6.330511407839787e-01  2.964651891826461e-02 -7.735420719444626e-01  8.349256140220853e-01 -3.618583795670392e-01 -4.146778655618845e-01
 5.369800730057079e-01 -8.366098943946570e-01  1.083341395671076e-01 -3.689076187164528e-01  2.360235187773682e-01  8.989994813329458e-01
-7.850604888335491e-01  5.925951195517165e-01 -1.803082171059211e-01  8.777984500831535e-01  4.252377378473537e-01 -2.205510084812102e-01
 2.295970159557522e-01  3.400472796744575e-01 -9.119501400023005e-01  1.065034181602066e-01 -4.330176719158618e-02  9.933690043877340e-01
 4.168110752748933e-01  2.846861443168193e-01  8.632626059098184e-01  1.144095820380730e-01 -3.980490771465153e-01 -9.102018346063037e-01
-1.968780776904532e-01 -7.952989822387143e-01 -5.733572632966089e-01 -3.119105080855563e-01  9.188842256783042e-01  2.415856261150345e-01
-7.927058529464756e-01 -5.690787533288036e-01 -2.185561786226493e-01  2.423935700274213e-01 -7.420558829268159e-01  6.249787386968179e-01
 9.035938939286680e-01 -3.670462700466364e-01 -2.208961532025376e-01 -7.240436557835332e-01  5.887196638648714e-01 -3.594022007423566e-01
 9.381361630878883e-01 -1.799098900232178e-01  2.958597150315818e-01  7.269230436655147e-02 -2.631942434947367e-02 -9.970070796076590e-01
 8.510918393222863e-01  2.128736071550178e-01 -4.799244819925516e-01 -2.617954959098864e-02  6.252835235357442e-02  9.976997726446369e-01
 2.108973690705205e-01  1.203297193807534e-01 -9.700737386162362e-01 -1.872531418853525e-02  9.458466610968550e-01  3.240732267566574e-01
 8.007077228822487e-01 -3.683591183013172e-01 -4.724179320061848e-01  9.332930892793450e-01  3.388074755565351e-01  1.190525262664525e-01
-6.372914488415063e-01  1.967652105391743e-01  7.450792314613045e-01  3.067339659912391e-01 -7.215595387175605e-02  9.490562641003654e-01
 3.854216388491086e-01 -2.207629421842083e-01 -8.959430136258886e-01  8.227826404976171e-02 -9.873898017777849e-01  1.352466879823100e-01
-4.949678104161205e-01  3.861009547995152e-01  7.784169315699486e-01  1.919217590714911e-01 -7.274327146452365e-01 -6.587925956314069e-01
-3.131085976321979e-01 -3.883598181175369e-01  8.666831357309960e-01  9.287854736749029e-01 -2.650637040669054e-01  2.590343156356277e-01
 7.344403629601285e-01  9.615610267138935e-02 -6.718268803598467e-01 -2.248548732590427e-01 -4.553845236511165e-01  8.614320760168532e-01
 6.378252887608053e-02 -6.411402655978757e-03  9.979432263040593e-01  9.853906235720151e-01  3.017541182207167e-02 -1.676149262378615e-01
 3.544272331403199e-01  2.843065309898686e-01  8.908148701301546e-01  6.632856949725857e-02 -4.856230919418157e-02  9.966153836832823e-01
 4.554966402717135e-01  4.785209815413612e-02  8.889504977238205e-01 -4.609184525187470e-01  5.271724363289365e-01  7.138931310096329e-01
 9.385052524102336e-01 -3.415691283740609e-01  5.038275240782306e-02  2.004186554846639e-01  6.093368547943536e-02 -9.778136062193105e-01
-8.655055063184910e-03  2.184037868420154e-01  9.758201042789192e-01 -5.893883999247378e-01  7.907133605098343e-01 -1.655104091753813e-01
-7.681431945826827e-01 -3.038044530656439e-01  5.636123551819957e-01  3.885430417918223e-01  6.577984619668355e-02 -9.190796029232173e-01
 1.279105335207798e-01 -1.103870154667662e-02  9.917242774494294e-01  1.725824152243447e-01 -5.508361366219479e-01 -8.165750795528471e-01
-6.727193745680307e-02  3.367313989315602e-01 -9.391945759023539e-01  5.425980651120670e-02 -3.903929459070940e-01 -9.190479972141538e-01
-4.836114762216395e-01  3.517042479253815e-01  8.015136069075611e-01  1.744747511677710e-03 -4.180359070154297e-02 -9.991243244264341e-01
-8.453454916843370e-02 -1.530695890773262e-01 -9.845931194643746e-01  3.363522878254967e-01  2.677752337855887e-01 -9.028640886897803e-01
 3.005105685858225e-02  1.076409611986685e-02 -9.994904042642954e-01 -1.171711700552467e-02 -2.213833844166421e-01 -9.751164578004579e-01
-6.007166840376482e-01 -5.762113094652843e-01 -5.541840780490852e-01  4.290937160845535e-01  6.449475814840795e-01  6.323932320594404e-01
 6.739955248896213e-01 -7.056214220197521e-01  2.186971449644154e-01 -8.636305852590238e-01 -7.331646519947538e-02  4.987653838587939e-01
 4.002494481873526e-01  6.632373836022236e-01  6.323895573285476e-01  4.028994552708381e-01  1.822299423368550e-01  8.969193258361470e-01
-2.612127978565417e-01  7.966193299509680e-01 -5.451288997883238e-01  7.473551263526765e-01 -4.532982088681082e-01 -4.857788066099012e-01
 6.459458802060771e-01  4.680204590588088e-01  6.030843802878483e-01  1.327333870227061e-01 -7.978176210551082e-01 -5.881061906692091e-01
-1.338560497992166e-01  6.927662939892327e-01  7.086306653289665e-01 -3.510296856521506e-01  1.298768392886284e-01  9.273134132575395e-01
-1.555628975731197e-01  3.990102248998365e-01  9.036542620516085e-01  2.365384616448897e-01 -7.723624946972668e-01 -5.894961687302840e-01
 6.527075597021150e-01  3.953036905586807e-01 -6.463032057311774e-01 -2.176819194601968e-01  2.055071856412383e-01  9.541390771737326e-01
 2.174116941433211e-01 -2.873087183111371e-01 -9.328375290650257e-01 -5.297587654317902e-01 -4.431467857397810e-01  7.231711946259239e-01
-9.362621675183255e-01  3.508960561527432e-01  1.688524356761954e-02 -2.111186911501296e-01 -2.665603465518560e-01  9.404118671588586e-01
 3.552033375359028e-01  3.678341704180823e-01 -8.593768742968342e-01  8.917490419615178e-01 -2.721278473212170e-01 -3.615661500652896e-01
-3.528052905448767e-01 -3.887019224597272e-01  8.511399664213033e-01  4.213478734189725e-01 -9.067328816495018e-01  1.736234145787726e-02
-1.092398371725533e-01 -5.314195686359091e-01 -8.400356540322192e-01 -8.167311741272301e-02 -7.679101513353961e-01 -6.353294431774248e-01
 5.241701429987637e-02 -7.067532403667475e-01  7.055156368522167e-01 -3.961033707887551e-01 -3.459244534441571e-01 -8.505518162693836e-01
-1.031590643459777e-01  6.492987014293337e-01 -7.535047470092300e-01 -9.766577006189852e-01  2.135864866977039e-01  2.281553246733972e-02
-3.640455457029890e-01  7.583513849322018e-01  5.407162080289662e-01  1.606206631233043e-01  2.226702217092880e-01  9.615710971851049e-01
 8.646177823944526e-02 -5.668293778310548e-01 -8.192855529858514e-01  6.561327297724309e-02 -8.660294671872265e-01 -4.956691037099472e-01
-1.548999445140608e-01 -2.146131700396925e-02  9.876970279706202e-01  3.415776473642999e-01  9.683026773934564e-02 -9.348521862148029e-01
-8.117498053833697e-01  9.583277731230111e-02  5.760888232318626e-01  6.777634323143337e-01  8.012212334348776e-02  7.309016179818079e-01
-5.745052124812599e-03 -6.437452765577045e-02  9.979092717101989e-01 -3.198494610952465e-01 -8.460550075573248e-01  4.264824104511879e-01
-9.920779530897543e-02  1.787883307925586e-01  9.788731001117270e-01 -1.342824983177669e-01 -3.581730450995608e-01 -9.239482022330294e-01
-9.482397073179888e-01 -1.746284658973334e-01 -2.652288754337259e-01 -5.860761226544945e-01 -8.096411708953036e-01  3.155872059440565e-02
 9.743721181054940e-02  9.888175103978146e-01  1.128978338377398e-01 -3.360632673418451e-01 -1.155145527528463e-01 -9.347287673147936e-01
-7.971232821503120e-01  5.766728080098190e-01  1.790054344314286e-01  5.846665946287126e-01  4.126386313317338e-01  6.984943328746041e-01
 9.269296781205270e-01  1.944235166611802e-01 -3.209374829908092e-01 -3.672548192961989e-01 -5.714933709387603e-01  7.338386911827208e-01
-6.436785423134117e-01  6.860085313720096e-01 -3.392200304376201e-01 -6.253700779318778e-02 -9.659315112877506e-01  2.511283300578353e-01
-2.450580644584492e-02 -9.994302301073144e-01 -2.320949370579495e-02 -7.100726396367956e-01 -5.487823442669764e-01 -4.411743250236524e-01
 7.845092022653881e-01 -2.909791125669052e-01  5.476097767669060e-01  6.624836062170486e-02  1.734338874725517e-02 -9.976524252372156e-01
-5.043342316969953e-01  5.427405884583720e-01  6.716246246069761e-01 -1.964058203085082e-01  9.772015007833038e-01 -8.063485980517821e-02
-2.727955460845286e-01  6.480056921493481e-02  9.598872205972243e-01  7.046202018925897e-01 -6.777030199087041e-01 -2.103068897860192e-01
-7.526600495018795e-01 -1.879390706843865e-01  6.310164463737197e-01  3.315637317377543e-01 -6.969292342298511e-01 -6.358892468598033e-01
 3.549399621116521e-01 -9.100296184842874e-02 -9.304493990706816e-01  3.728144906377593e-01 -9.255633757676903e-01  6.589228337237459e-02
 3.473436676523988e-01  7.466145253282324e-01 -5.673791740191723e-01  6.347299132083150e-01 -7.253682011121763e-01  2.663811368957088e-01
-3.568931216836431e-01  4.966901827573779e-01 -7.911549545110281e-01 -3.683227756582125e-02 -1.464738885284386e-02 -9.992141098528923e-01
-9.601030696521150e-02  5.287291527530333e-02  9.939750881117375e-01  4.380641594390055e-01 -1.723092742968660e-01  8.822750740025953e-01
 6.441725460417359e-02  6.248986285613927e-01  7.780437785442099e-01  9.864734788707315e-02  1.539019916869351e-01  9.831494686514566e-01
 9.303282308864292e-01 -1.391639455821121e-01  3.392974787199953e-01  9.072550187335432e-01 -4.153118725778140e-01 -6.636549915963744e-02
 3.404802072602467e-01  5.977934902072906e-01 -7.257521419395230e-01  6.795942234770904e-01  9.856199090079518e-02  7.269368785295199e-01
 1.520412560301590e-02 -3.065537386253547e-01 -9.517319159823661e-01 -8.318291411230436e-01 -4.303991691249912e-01  3.504523294187338e-01
-7.745304028481526e-01 -3.794957255761821e-01 -5.060490582278419e-01  2.129101149407297e-01  8.834902633882126e-01  4.172699814917821e-01
 1.560524391724615e-01 -6.694795115779126e-01  7.262539637108529e-01  8.075711214972108e-01  3.372845218347369e-02  5.888049551736504e-01
-7.088502393534596e-01 -1.825053369965379e-01  6.813392254496458e-01 -3.767537992396818e-01 -7.360691778443894e-01 -5.623688648795825e-01
-1.983524353664817e-01  8.024266177162036e-01 -5.628213167291369e-01 -4.413245283442763e-01  7.312519710288344e-01  5.200992362503014e-01
-2.739824750069863e-01 -8.926246879770309e-01 -3.579871084312317e-01 -4.365803386639568e-02  2.681941319321648e-02 -9.986864849165088e-01
-4.692623637594312e-02  9.701249700822943e-01  2.380240970204838e-01 -4.333542112631071e-01 -5.506307516370263e-01 -7.134492994825727e-01
 5.939836888956855e-01 -7.753029361541715e-01 -2.146828696393690e-01  3.507563622581922e-01 -1.801938628478024e-01 -9.189668906589546e-01
-4.434361007642571e-01  8.809225255583621e-01  1.653479014165846e-01 -3.572699275518136e-01  1.939786330433004e-01  9.136358622502592e-01
 4.834959761623003e-02 -9.941224654508340e-01  9.686506127755243e-02  8.628109636805744e-01  5.033962522327354e-01 -4.636220649014314e-02
 7.557843421679169e-01  1.236217481939949e-01 -6.430456371885821e-01 -7.606461564385633e-01  5.149576175996502e-01  3.952670954827041e-01
 8.849342266542706e-01  5.450106656091476e-02 -4.625159978201087e-01 -6.806926167137647e-02  7.162837820219117e-01  6.944811870942943e-01
 9.187787550786138e-01 -1.972380361483016e-01 -3.419689405670546e-01  4.767619200334330e-01  5.846076176374676e-01  6.564541149282858e-01
-7.540488543747846e-02 -7.204151593693198e-02 -9.945471950760655e-01  9.779818476162423e-01 -1.941733224615110e-01 -7.647369859879297e-02
-8.002960003469976e-03 -3.127555826500790e-01  9.497999253276410e-01 -2.796146250830024e-01 -2.693700163117082e-01  9.215505714565653e-01
-5.838240109217281e-01  7.969058599196420e-01 -1.552113871370326e-01  4.547366225976553e-01  4.078984230507084e-02 -8.896914031467343e-01
 1.897702016250173e-01 -3.137573758814486e-01  9.303459462238698e-01 -7.514255541329866e-01 -3.036863585526532e-01 -5.857766060751858e-01
 7.846754841159075e-02  2.907483372938713e-01  9.535765560284732e-01  1.069610687109269e-01  8.935794315841061e-02  9.902396112935063e-01
-5.804843744021031e-01  5.442563790459886e-01  6.056590500791252e-01  3.341776425575324e-01 -3.746269195288355e-01 -8.648583550958073e-01
 2.576277236710461e-01 -5.026574178563176e-01  8.252051116359462e-01 -4.843183536331255e-01  8.741995312159220e-01 -3.479816023816377e-02
-4.891774534252076e-01  2.973747817175609e-01  8.199229587338446e-01  8.641289495313755e-01  3.906788155672386e-01  3.172557669275391e-01
-1.107046004075373e-01 -2.496218008325337e-01 -9.619945155757025e-01  3.807422279579081e-01  2.058897938462000e-01  9.014681073890621e-01
 8.197198226537762e-02  1.423792172676350e-02 -9.965329275585364e-01 -9.888090606013107e-01 -5.245124076336774e-02  1.396621244831142e-01
 3.080524919526922e-01  7.668701265162333e-01  5.630398487307207e-01  1.538637233704372e-01 -4.619778693496212e-01  8.734428446451261e-01
 3.264664351857199e-01 -3.798568610623798e-01  8.655220573740244e-01  4.585035706950634e-01 -3.668184403151746e-01  8.094558094822840e-01
-4.077855950857540e-01 -7.943746790883892e-01  4.501997086447037e-01  3.779788858897613e-02  7.981833445194338e-02 -9.960925424394729e-01
 3.459339263278923e-01  5.571343558298848e-01  7.549377644345179e-01 -9.972351133056482e-01  6.645168490072320e-02 -3.326112391555613e-02
 8.165121170561432e-04  6.068419357227057e-02  9.981566820687251e-01  1.818012939987744e-02  9.861366909921083e-01 -1.649360772364216e-01
-7.024129777102455e-01 -5.358005077525259e-01 -4.685443678418956e-01 -9.277593918876038e-01 -3.058532593677560e-01  2.138136910921840e-01
-4.154827512614374e-01 -7.152745459163856e-01  5.619220652086327e-01 -8.835374287375073e-01  4.435390326078497e-01 -1.504484581948478e-01
 6.673171853667773e-01  7.007645913412908e-02  7.414695300478537e-01  8.196114156840637e-01 -5.453268392923308e-01 -1.756580929755339e-01
-2.984458181669474e-01 -3.384350300058533e-01  8.924078798865452e-01 -2.414283475285183e-01 -5.183845826189878e-01  8.203595416112296e-01
 6.047061863546498e-01  6.657800809018521e-01  4.371124707197664e-01  3.034974948489496e-01 -2.436015167530106e-01  9.211664190883451e-01
-3.398598138800336e-01  1.113261922934539e-01  9.338639011220371e-01  3.170088047214127e-01 -7.380870759117105e-01 -5.955945652045542e-01
-9.992902278083725e-01  6.589558385461831e-03 -3.708932901759476e-02 -9.909336720774360e-02  7.875228343548913e-01  6.082666273478019e-01
-8.422870297321225e-02  1.172721977347067e-01  9.895214789148956e-01 -6.848708659880766e-01  4.245837248881428e-02 -7.274264110728611e-01
-9.092421215574856e-01  2.195525990488167e-01  3.536600353963564e-01  2.068832574006423e-01  6.290338592706700e-01  7.493435271611723e-01
 5.015037574390890e-01 -8.014606672291044e-01  3.258140269527300e-01 -9.868440794493680e-01  1.364843307795987e-01  8.666481585611695e-02
 4.844505190374554e-01 -5.452808031061206e-01  6.840881086294983e-01 -3.416685409912220e-01  6.168863795073377e-01  7.090231328209671e-01
 1.350366050559854e-01 -1.215238726999117e-01  9.833600885021567e-01 -8.998992628105703e-01 -4.360681353127654e-01 -5.089023269719000e-03
-7.352189169620810e-01 -6.674759758809310e-01  1.180210394925565e-01 -7.282651980301061e-02 -7.903419347714740e-01  6.083222206652202e-01
 5.266075571882358e-01  1.904697349418242e-01  8.284960837465861e-01 -7.524431858592069e-01 -2.996000337926134e-01  5.865740122145815e-01
 4.273899337758184e-01  9.008890213481656e-01 -7.574176999150364e-02  4.224730234846423e-01  4.821452154767093e-01  7.674975802050860e-01
 4.967739051455514e-01  3.954816644207187e-01  7.725347502044531e-01 -2.755118894842478e-01  6.513461457736648e-01 -7.069946231327444e-01
 3.025763387543778e-01 -5.642139055248444e-01 -7.681863237772448e-01 -3.672350607898792e-01  7.780367369949559e-01 -5.097030959420352e-01
 7.549177598367782e-01 -1.943943552678103e-01  6.263465578440044e-01 -8.566175573484538e-01  2.221751821457128e-01  4.656657050727354e-01
-7.400745444474791e-03 -9.579861805234735e-01  2.867188638595530e-01 -4.748413854850494e-01  8.489774137830105e-01  2.318685177356976e-01
 4.924169216744829e-01  3.499945175032249e-01 -7.968873276482134e-01 -5.216674900142483e-01  6.972759744620128e-01 -4.915986628341097e-01
 7.859762919202474e-01 -3.301865318910487e-01 -5.227027096706688e-01  4.956359980921776e-01  7.122276881337857e-01 -4.970680815047109e-01
 8.935773548109045e-02 -9.858160108050531e-01 -1.420633237331254e-01 -6.384220958529377e-03 -3.748981762817178e-01 -9.270440114381813e-01
 1.119265170188479e-02  1.165188714425067e-03 -9.999366814369498e-01  5.024828226644318e-02  9.952678139511242e-01  8.316903655942093e-02
 1.973198944754914e-01  2.386585629523892e-01 -9.508453867867696e-01 -2.894019923271913e-01 -5.213109412983978e-01  8.027959823763636e-01
-5.343612385247870e-01  9.863440501660670e-02 -8.394815786598748e-01  3.617657259614073e-01  4.591376084104603e-02 -9.311377374400885e-01
-7.934849303452608e-02 -1.392498587978613e-01  9.870730942933890e-01  3.004756850793453e-01 -9.471164685498119e-01 -1.126266295235333e-01
 3.474353873402351e-01  8.247264822720926e-01  4.462229051302057e-01  3.421169261622808e-01  8.206194697747986e-01 -4.577550596768983e-01
-4.118604158669859e-02  2.143188961726886e-01 -9.758950357091376e-01  2.358367433860672e-01  9.445539486253842e-01  2.284707171723530e-01
 4.347068159025226e-01 -3.683787112489511e-01 -8.217828845300030e-01  4.203607591709914e-01 -1.624006285379385e-01 -8.927053646078701e-01
-2.538971143297719e-02 -3.203520029308303e-02 -9.991642049711009e-01  3.045926221969082e-01 -4.387993840526657e-02 -9.514714317880288e-01
-4.906523095695740e-01  4.545914535909073e-01  7.433753570277595e-01 -4.432504330656867e-01  8.392639290743794e-01 -3.149049236542931e-01
 2.200473663717379e-01  1.479034472729953e-01 -9.642114533843842e-01 -4.272955725820969e-01 -5.910902807521562e-01 -6.841277465883656e-01
-3.466380902486287e-01 -9.325029547256718e-02 -9.333522468945272e-01 -3.376597876398750e-01 -8.894529607166994e-02  9.370563494890355e-01
 7.730935337543078e-01 -1.750809785623598e-01 -6.096499315286794e-01 -5.891309807902034e-01  3.569275902533342e-02  8.072488553267403e-01
 1.046271896260596e-02  9.934487594311533e-01 -1.137984793246913e-01  1.155268561724992e-01 -7.963803370783104e-01  5.936597545883798e-01
 2.609697004752364e-01  9.539011404271395e-01  1.482141347026936e-01 -5.444637432309720e-01 -8.076903432100395e-01 -2.262643184246399e-01
-6.366224415093427e-01 -2.559696615676338e-01  7.274554277229875e-01  3.427189145967696e-01 -2.490573677867454e-01 -9.058223739391460e-01
 1.255149074018515e-01 -2.876591610050114e-02 -9.916746089775635e-01 -2.183721886087028e-01 -7.150750177758372e-01  6.640642334858363e-01
 1.110631099587433e-01 -6.896309629632859e-01 -7.155935442194984e-01  9.901503279558622e-01 -1.387613076225615e-01 -1.864477288076836e-02
-9.168135102626089e-01  3.868404111666475e-01  9.903274048703511e-02 -7.711215344307965e-01  4.163305053403213e-01 -4.817058121511165e-01
-2.455991067886932e-01 -4.604036556116859e-01 -8.530589385523091e-01 -3.546280198364767e-01 -1.869700569237069e-01 -9.161228986117558e-01
-8.785860624919554e-01 -2.678967018385254e-01  3.953705704006333e-01  1.713872918187038e-01  8.238538941844714e-01 -5.402695227755610e-01
-2.656505054644395e-02 -3.609051426523505e-01  9.322241018642199e-01 -2.727684285863637e-01 -6.577041579188768e-01 -7.021556985617555e-01
-6.554365329868019e-01 -4.119039803142252e-01  6.330387525480090e-01  6.663633135134419e-01 -7.247593663612851e-01 -1.751679059501908e-01
 5.356669606499366e-01  6.162908936504876e-01  5.772750138985253e-01 -1.839159127650005e-01  1.392833367927095e-01  9.730236837424387e-01
-8.353779540552519e-02 -2.507776471344633e-03  9.965014539858708e-01 -8.146239317141649e-01  5.696265164747836e-01  1.091488965008757e-01
 1.939232595023148e-01 -7.994957721673103e-02  9.777534630605323e-01  4.106013915030929e-01  7.780401756537626e-01  4.754576557006797e-01
 5.227404797883255e-01 -4.752384450566606e-01  7.077363994672018e-01  5.955745399236761e-01  6.088392405587738e-01  5.240283833443730e-01
 6.383257764140005e-01  3.965949850322723e-01 -6.597367816127241e-01  3.342978424659034e-01 -9.767005444601029e-02 -9.373929341461644e-01
-2.045790555924138e-01  9.253779913646765e-02 -9.744660926599216e-01  9.764930156524326e-02  8.433375272721418e-01 -5.284377248061777e-01
-6.850897901193039e-01 -6.465909142821367e-01  3.355177626327386e-01  2.897506766750224e-01 -4.447156001958347e-02  9.560684210430712e-01
 7.115266163090847e-02 -5.004410388939541e-01  8.628418541850977e-01 -5.453657464316165e-01 -1.805535052048238e-01  8.185210042371164e-01
 5.280681989678614e-01 -5.766148485899190e-01  6.234254515372820e-01 -6.687807005794696e-01  6.897562757991796e-01  2.774322521410942e-01
 4.686482903139401e-02  2.986551854997112e-01 -9.532097187786072e-01 -9.950900611551790e-01 -7.506705684754415e-02  6.450354382845730e-02
-1.937089920531151e-01 -1.418036040487872e-01 -9.707566967456578e-01  2.354278692266487e-01  9.215731716538724e-01 -3.086690909035473e-01
-3.583877026243918e-01 -1.358353646934168e-01 -9.236379205653138e-01 -1.466081445688035e-01  5.893670573330066e-01 -7.944510832497652e-01
 1.092608783149774e-02 -1.875224030393842e-01 -9.821995565886971e-01 -3.481543352513654e-01 -1.911558055766622e-01  9.177407132954368e-01
-6.890437223188820e-01 -2.875154038140377e-01  6.652470528326979e-01 -1.601738464770054e-01  5.206473235624629e-01  8.386123677671375e-01
 1.710240488008054e-01  9.010963632454575e-01  3.984672117973951e-01  9.602109907005261e-01  2.757441895522515e-01  4.427183377821953e-02
-7.270566141161731e-02  2.998641551886471e-01  9.512073250515358e-01 -6.540389875435656e-01  5.213320989756944e-01  5.481294056612768e-01
-5.100683369515677e-01  4.626180776764153e-01  7.251308887686692e-01  9.873779707506661e-02  5.872915994161102e-02 -9.933789474321044e-01
-4.137674049302442e-02 -6.246448987938422e-02  9.971891259185899e-01 -3.260392489041309e-01 -9.290486902009947e-01 -1.748340339002862e-01
 1.040205118415694e-02 -6.551831235060340e-03 -9.999244325640960e-01 -3.044976774255907e-01  7.944998412363974e-02  9.491937971063519e-01
-5.569635355277525e-01 -1.522437632324495e-01  8.164639959295498e-01 -1.599773892785250e-02 -2.856066713801818e-01  9.582133904367697e-01
-1.852185163524190e-02  3.754367563695862e-02 -9.991233224340571e-01  6.575353799738297e-01 -1.489035947017048e-01 -7.385627553346986e-01
 2.859106778433061e-02  1.024719346626502e-01  9.943249234779572e-01  7.172979699512377e-01  2.662614830374935e-01  6.438854284377834e-01
-3.672993130682749e-01  8.591608367038768e-01  3.562778007312100e-01  9.333679336431591e-01 -8.666150927193962e-02 -3.483017129693866e-01
 2.763373971302707e-01  6.808926140835685e-02 -9.586456568660453e-01  1.389692556042525e-01 -9.896184111588330e-01 -3.664623162436842e-02
 3.378644785980348e-02 -9.566042799841945e-01  2.894248217705894e-01  1.225534823562883e-01 -8.690865758300835e-02 -9.886493459257768e-01
-5.121184084807489e-01 -7.327265936588587e-01 -4.481589836656526e-01  7.634268125766894e-01 -5.932154612200511e-01  2.554895661440567e-01
-5.729950754333355e-01 -4.398382359902561e-01  6.915337805849588e-01 -2.324929940662012e-01 -8.116220330765888e-01 -5.359260052794209e-01
-3.997973302800136e-01 -9.123686079506791e-01 -8.800919228758905e-02  1.447587896819808e-01  4.885785063048168e-01 -8.604277633751494e-01
 3.771428056116831e-02 -1.449065151733911e-01  9.887263195151919e-01  3.143045070928386e-01  1.957192205437393e-01  9.289276955344150e-01
 3.232117145724466e-01 -1.406258829856850e-01 -9.358197201371831e-01 -1.244556212028732e-01  1.139273320862049e-01  9.856629045240196e-01
 5.364116447631977e-01  7.625749593408785e-01  3.615826029397686e-01 -2.552193647198895e-01  7.065167459910916e-01  6.600736046124972e-01
 3.339879830828842e-01 -5.547115979867286e-01  7.620676283737796e-01 -6.911749651811206e-01 -5.502968352996619e-01  4.684555054282672e-01
-6.702517415323507e-01  2.430800052382509e-01 -7.011952039384061e-01  8.496910555564143e-01  3.398879082476824e-01  4.031145245887842e-01
-5.418263632679327e-02 -5.121227632949854e-01 -8.572015616153454e-01 -9.259592221599250e-01  3.718844468405589e-01 -6.558564702035162e-02
-1.731362652029730e-01 -1.007007012146990e-01 -9.797362922983071e-01  4.698733952810125e-01 -8.791303019097541e-01 -7.968001425174380e-02
-3.626752389861841e-01  1.994632172725335e-02 -9.317021065103733e-01  3.867058350984721e-02 -3.555493197902724e-01  9.338571984879073e-01
 6.030986588600983e-01 -3.558151662222979e-01  7.139100609792169e-01 -1.506445387871009e-01 -9.313757333110870e-01  3.314294288877443e-01
 1.554256979477050e-01  9.326762575003864e-01  3.255116758467223e-01 -3.255039370097635e-01  6.921775938542220e-02  9.430037586228411e-01
 7.748133347139062e-01 -3.392772252654888e-01  5.334372135178300e-01  4.882158656559323e-01  1.476102654734091e-02 -8.725980636106737e-01
 4.448345483651067e-02 -1.201247575861373e-01  9.917616976172653e-01 -5.572887234634518e-01  1.530399428851018e-01  8.160931653813803e-01
-8.669516495831796e-01 -4.624232433624794e-01 -1.859020744454693e-01  7.073815897773346e-01  6.427944425782062e-01 -2.939839979227851e-01
 1.271308892864178e-01 -9.822961772287486e-01 -1.375934489393709e-01 -4.826570782163057e-01 -4.174335491271975e-01 -7.699294622955862e-01
 3.150313017033635e-01  9.230830658620991e-01 -2.206194290304274e-01 -7.463966530170110e-01 -3.021477828532565e-01 -5.929576322823285e-01
-9.076476449158742e-01 -3.004914748398931e-01  2.930539647014062e-01 -2.957806363483926e-01  4.652553611140512e-01  8.342968680967068e-01
 3.483660443348015e-03  6.568427474430891e-04  9.999937163140179e-01  3.029138596470937e-01  4.660305119368515e-01  8.312994379750156e-01
-6.015549311871736e-01  7.983897236038294e-01  2.656151366537203e-02 -2.813428654980602e-04  7.633177893949226e-02  9.970824340896416e-01
-8.639181500585367e-01  1.996699940924796e-01 -4.623605989469095e-01 -4.386346877831474e-01 -5.460689037672013e-01  7.137284939049777e-01
-3.168969688458663e-01 -4.589868490963903e-02  9.473487329700018e-01  3.315599294066842e-01  9.239778491349141e-01 -1.906120340373412e-01
 8.677227110274022e-02  8.399474670942630e-02  9.926809434520700e-01 -5.569894762582215e-01  6.684734677233496e-01 -4.928548937441040e-01
-5.604513322750670e-01  3.309747891895850e-01  7.591771816065155e-01  8.676365632338341e-01 -2.639158824168906e-01 -4.213729952760321e-01
 9.365467584966211e-02 -5.013622857387102e-01  8.601538584057800e-01  2.397260997951208e-01 -7.442626185849561e-01 -6.233815458080900e-01
-6.916937629245243e-01 -3.858793630799648e-01 -6.104562682783367e-01  6.098017771530621e-01  3.827785462129404e-01 -6.939901851900178e-01
 8.179435197187375e-01  5.129631892717272e-03 -5.752756603809764e-01  8.709019167717456e-01  2.714193477494211e-01  4.097089076778519e-01
-4.843643567418409e-01  3.019413783368003e-01  8.211105735320523e-01 -2.233156410974680e-02 -7.016602681886591e-01 -7.121616173944165e-01
